2.44	0.04925504337
2.61	0.05734237581
3	0.07068450182
2.99	0.08078117474
3.22	0.09038182461
3.3	0.09714625356
3.46	0.1088172605
3.52	0.1242271136
3.7	0.1242534139
3.92	0.1348019254
4.1	0.1580724026
4.16	0.1513605742
4.26	0.1653249646
4.42	0.1628380112
4.43	0.1778223259
4.68	0.190874097
4.84	0.1991702536
